id,Tweet
1372148095488831489,@DawnTJ90 @RoyPentland @RijpeW @GZzyzyx @peterdevietien @FriendsOScience @no2wind @Narvuntien @MedBennett @DoctorScience8 @TheDisproof @CarrudoDon @KCTaz @fishyfish67 @jimdtweet @alison_pannell @johnson_wrjohn1 @Robert76907841 @MikeDel21893959 @Climatehope2 @BubbasRanch @StormSignalSA @Barbarajdurkin @Askgerbil @cjtjgeol @troll_ned @Barrtecforever @stupid_cowboys @300cba @jgorman2424 @DK25769559 @IBergwiesel @Coconutdog01 @0Sundance @williamogilvie1 @gmvasey @PeterMayfitz @SharkSandwhich @unitambo @RustyAway @Zane1968 @KeillerDon @thinks_about_it @tasmaniacal1 @japett @Felipe_Grey95 @Deefadog4me @Jeannin55385803 @d_e_mol @BorisJohnson Go on TV and ask the climate imbeciles to explain this clear evidence of ideology driven insanity. #ClimateHoax
1372112628630315016,"@TheCynicalHun 'The recent call to arms by the Islamic State (ISIS) encouraging their followers to engage in bushfire terrorism is a major concern.' NOT simply the ""climate crisis"". Wake up! #ClimateHoax  https://t.co/HisAhAOxwS"
1372054841728532481,"The sad rhetoric of climate cult nuts is getting old. ""You've stolen my childhood"". ""I'll tell my grandchildren how hard fighting climate change was"". Climate has, and always will change. They quit using ""global warming"",because it isn't happening. All lies. #climatehoax #exitUN"
1371787527959511040,AOC?  AOC?  Paging @AOC —— hey dark witch of climate control your district looks like a sh*t hole!  #ClimateHoax
1371644878875156485,Davos Depopulation and Climate Crisis  Talk is Disturbing and Inaccurate  Video:  https://t.co/upJFBYnSgC  #FriendsOfScience #Like #Share #NoClimateEmergency #ClimateHoax #calgary #yyc #yycnow #canada #yycliving #alberta  https://t.co/Thd3jd4Byf
1371445879769595904,"President Biden’s Administration has brought so much media attention to people’s climate change ‘beliefs.’ There’s a reason the conversation around climate change exists as a debate: If climate change were real, we wouldn’t be debating it! You can’t argue fact! #climatehoax"
1371392504814260230,"@s_amaranath ""Correlation does not imply causation"" Correct. Funny how that fact is ignored by the  pseudoscientific ""Climate Crisis"" narrative, even though there is NO SCIENTIFIC EVIDENCE to date of any causation between CO2 and global warming.  It only works for vaccines.🤔 #ClimateHoax"
1371343770483097600,"'During the Trump administration, we were reducing our CO2 emissions faster than any of our European allies' --- 'Media Buried Climate Progress' ⋆ The Savage Nation #ClimateHoax #GreenGangsters #DemocratsAreDestroyingAmerica   https://t.co/PoBKb9Opee"
1371230426564530183,"@GeraldKutney @DawnTJ90 @localfield1 @Michael_D_Crow @brendan_galway @BubbasRanch @ParodyCabinetOG So it looks to me like the climate alarmist doomsday cult are taking a standing 8 count, it's all unravelling, the alarmist nonsense can't continue and people aren't buying it. #climatefraud #climatehoax #climategate"
1371063317666668545,"Still the biggest fraud on the world ever created. Water vapor not part of their ""climate"" model. Climate is regulated by water vapor over changing solar radiation. Recall your elementary school science about the states of water, which either absorb or radiate heat. #ClimateHoax"
1370611479045574657,"@PeterJa00157710 @catherine___c An inconvenient truth for all the climate alarmists and assorted frauds like the Greens, Greta and Al Gore #climatehoax #climate #fraud"
1370113314584469506,"@GeraldKutney @DawnTJ90 Provide one peer reviewed paper on the scientific basis for AGW CO2 climate change. 3 years later, you still cannot provide one. Why? #climatebrawl #climatechange #CLIMATEHOAX #climatecrisis"
1369953940968767488,"Notice ""climate"" is not the top concern of citizens of @EU countries.  Does this mean that fewer people have fallen for the #ClimateHoax than they thought?"
1369698814307627010,Climate Change is one of the greatest hoaxes perpetuated by governments throughout the world. If you believe this is an existential threat then you need to look beyond the obvious.   #ClimateCrisis #GlobalWarming #ClimateHoax #ClimateChange    https://t.co/JJdBCTlz99
1369612054018031616,"Yet another reason why ""climate change"" is just utter bullshit propaganda!  https://t.co/LZsisWBU7S  #WeatherModification #ClimateHoax #climate #weather #CCPChina #Fascism"
1369578729337479168,"Here's an image I shall be sharing next time I encounter a climate change denier. #climatechange #climatehoax 12k years of temperature data, with an inset for the last 2000.  https://t.co/rKsuLorVqi"
1369186686954074112,"Excellent article. Climate ideology and its fake ""green energy sources"" will destroy our planet. #ClimateHoax"
1369120807079849992,Dr. Patrick Moore: 12 Fake Invisible Catastrophes and Threats of Doom  📽️:   https://t.co/j4Vp3C0TWC   😈💥🎆👿  #FriendsOfScience #FOS #CarbonTax #ClimateChangeHoax #ClimateHoax #ClimateChangeHysteria #CarbonFootprint #GlobalWarming #Climate #Green #Canada  https://t.co/HBbtEbKAUx
1369035116182446080,"Destroying the Socialist Climate Change Hoax Again, February 2021 was coldest for US in more than 30 years: report  #ClimateHoax #ClimateChange    https://t.co/5ErVxa7khG"
1368928299204943885,"@AlokSharma_RDG @ClimateEnvoy @USAinUK Wow, a “Climate Envoy”. What do they do, represent the Climate? How do they get their instructions, via God? How are they paid and by whom? Holidays in the Caribbean? (No wonder it’s fecking cold today) #ClimateHoax"
1368741448951205893,Davos Depopulation and Climate Crisis  Talk is Disturbing and Inaccurate  📽️:   https://t.co/upJFBYnSgC  🌞🌡️🔆  #FriendsOfScience @FriendsOScience #Like #Share #DavosDepopulation #ClimateCrisis #ClimateHoax #ClimateChange @GretaThunberg @JustinTrudeau  https://t.co/zRfpxU18Hw
1368560537433432067,Why does #science need a #disclaimer from the Boob Tube Ministry of Public Enlightenment? #ClimateAction #Climatehoax  How to Think About Climate Change | William Happer  https://t.co/1m4MrGlvfD via @YouTube
1368242663850315776,"There’s NO climate crises, only a Financial crises! It’s all a hoax..the earth/climate change constantly!#ClimateHoax #TrudeauCorruption"
1367458055080857602," https://t.co/zyM9kQqeYo  ""It is time that the whole ‘climate change’ theory was re-assessed and the known solar activity cycle as observed by NOAA and NASA taken into account."" #ClimateAction #climatehoax"
1367362745113448451,"Climate Conspiracy?  WORLD: Lockdowns or the planet gets it? Guardian ""accidentally"" suggests Covid-like shutdowns every 2 years to meet Paris climate goals #ClimateFraud #ClimateHoax    https://t.co/e20XgFbUvH"
1366905319247372288,"Under President Trump, emissions &amp; pollution in the environment went DOWN instead of UP.  🏆  Climate hoaxers would have you believe otherwise.   Make sure you let them all know the truth. Green energy kills.   #ClimateHoax #ClimateChange #WeAreAllExperiments"
1366657943681163264,🔥Climategate was the biggest scandal in the history of climate science. #ClimateHOAX ⬇️  https://t.co/QTa669TzmO  https://t.co/3oLRByscJr
1366456546683719681,CO2 is the world's sustenance. The nature feeds on CO2. Reducing it too much is devastation. Climate change push has nothing to do with the environment and everything to do with money!  #CO2 #Global #sustainability #climatehoax
1365998878483492868,@goddersbloom slaying’em! #climatehoax #ClimateAction #climate #ClimateEmergency #ExtinctionRebellion
1365798910439079941,Climate 'Crisis'=Science Fiction  - Marijn Poels talks with Hans von Storch &amp; Freeman Dyson  📽️:  https://t.co/M4kSCTWWlv  ☂️❄🌧️   #FriendsOfScience 👍 ☑️   #MarijnPoels #TheUncertaintyHasSettled #Documentary #ClimateHoax #GlobalWarming #ClimateChange #ClimateActionNow  https://t.co/mjMJzG1wuB
1365724404450172928,"TRUTH! This is purely about Finance, not Climate!#ClimateHoax #NoClimateEmergency"
1365688999545876483,When you are a Climate Scammer selling bio fuel made from former trees why not bring out the old BS Bots meme?   What's next? Buff Bernie?  #ClimateHoax  #ClimateScammers  https://t.co/dowNmdhLIX
1365362863536148482,@GreenPartyAB @ElizabethMay The climate has been changing since Big Bang Theory! #ClimateHoax
1365354909273530371,"@TalkNuclear The climate has been changing since the Big Bang! There is NO climate emergency, there is a financial emergency! If there was climate danger, China would be censured! #ClimateHoax #LiberalHypocrisy"
1365091058309210113,How ignorant are these people from the @LosAngelesTimes ?? Biden will get a tool from his toolbox and fix the Climate Absolutely amazing!!!  #climate #ClimateEmergency #climatehoax
1365088322528243717,"@AdamBandt I have a better idea, why don't you and your Greens on the Dole subjects march towards the Chinese Embassy ?? #auspol  #DobSeeker #ClimateEmergency #climate #ClimateAction #climatehoax"
1365057922108190729,"Jesus Christ is king, there's only 2 genders,climate changes not a crisis,Pres Trump won the election in a historic landslide,there's tons of verifiable election fraud,covid rates r bs,vaccines r not safe  #twogenders #TrumpWon #electionfraud #JesusIsLord #climatehoax #plandemic"
1364765449364250626,It's too bad you don't understand The climate hoax is pushed by the Davos crowd so in the near future they will be raking in billions from the sale of CARBON CREDITS to CCP China and the COAL will keep powering CCP industry.#CLimateHoax
1364669523698147328,"@OogaBoo23967394 @TrueAmericanOH @DamoPelham3 @ellymelly @tan123 @HbAlpaca @KeillerDon @JaggerMickOZ @DaveMyFace @JWSpry @rowandean Antarctic ice has reached Record levels; areas of the planet are warming, others cooling; still #EcoWarriors don't mind lying about unpredictable inexplicable weather &amp; #Climate trends or stop #Globalists from using #ClimateHysteria to push their agenda.    https://t.co/TbQ3vwEs1U"
1364593466718752773,"NYTimes: ""Officials at the Environmental Protection Agency have even begun using the hashtag #climatecrisis on Twitter.""  Climate is so much of a crisis, Biden EPA officials use a hashtag. Wow.  #climatecrisis is a #climatehoax."
1364515661016399873,"@cjtjgeol @RoyPentland @Barrtecforever @crafty1 @RijpeW @Narvuntien @johnson_wrjohn1 @SharkSandwhich @Deefadog4me @DawnTJ90 @KCTaz @Jeannin55385803 @d_e_mol @Barbarajdurkin @no2wind @fishyfish67 @TheDisproof @DonHectorHogan @PeterMayfitz @KeillerDon @MikeDel21893959 @schitzree @japett @BubbasRanch @jimdtweet @IBergwiesel @Climatehope2 @stockypig @anthea_bailey @aDissentient @GreyTonka @MedBennett @aNorthernGarden @HiFiWhiPhi @RogerXMathew @DanLCarroll @TheRealRolfster @agentsinaction @0Sundance @thinks_about_it @ReckedRik @riktheozfrog @Dardedar @Bananenrijperij @RustyAway @Skrued1 @Fauntleroy1934 @StormSignalSA @DigDougFTW @bluestflame1 Everyone has one. Same RE-biased reporting from ludicrously named ""Clean Energy Wire"",Germany. Funded by Ottmar Edenhofer's Mercator Foundation &amp; the European Climate Foundation. It doesn't get further from ""top quality journalism"" than this. #ClimateHoax  https://t.co/IdjQAj9Ow5"
1364429720528560128,"Global warming gives us major snow and ice storms, huh? #ClimateHoax #Wakeup #GreenNewDeal #Demoncrats #ChinaJoeBiden #DeepState #PrisonPlanet The In-depth Story Behind a Climate Fraud  https://t.co/fO7R4HkzTD via @YouTube"
1364407645587853313,"US, Canada to hold climate talks, paving road to Biden's Earth Day summit  https://t.co/LbbjwOoPrn #WealthTransfer and #LossOfJobs #ClimateHoax"
1364272948819984386,Dr Patrick Moore was co-founder of Greenpeace.  #ClimateCrisis #ClimateHoax #climate  https://t.co/TYzBBcDzTr
1364209747117891587,"UN Paris 'Climate' Deal is to Boost China, Kill US (Video)  https://t.co/8ojImvIR0b #tyranny #freedom #propaganda #freespeech #treason #stopthecoup #deepstate #thegreatreset #climatehoax"
1363884131113984004,"It is people like this that hurt the legitimacy of climate change.  If the world was ending in 12 years, why would we need to make all energy companies public ally owned? Shouldn’t we be focused on just getting carbon out? This is just an excuse to push socialism. #ClimateHoax"
1363725774109433856,"@CBSNews Read the article and find out this is a natural occurrence, and climate change is just a theory and not a proven fact. #climatehoax #cmonman #trumpdesantis2024"
1363655580963860484,"If all this predictions fail, you won't hear a blip about it until the next alarmist prediction #auspol #ClimateCrisis #ClimateAction #climate #ClimateEmergency #climatehoax   https://t.co/RWZfqW7yGJ"
1363645453498150913,"Wake up Pseudo-greens! There are somethings not easily replaced! There is NO climate emergency..If there was, China wouldn’t be building hundreds of coal plants, unscathed! #ClimateHoax"
1363541494183972867,Let's Review 50 Years Of Dire #Climate Forecasts And What Actually Happened   https://t.co/dv8TgPb45U #climatehoax #globalwarming #liberalhypocrisy #DemocratsHateAmerica #ClimateCrisis #ClimateStrike #socialism #communism #liberallogic #LiberalismIsAMentalDisorder
1363517739080556547,"This is why they changed the name of the scam from ""Global Warming"" to nebulous ""Climate Change""  Now ALL Bad Weather is proof of man's impact on climate and that the world will end in (today)+12 years.    And Biden voters think senile Joe will stop bad weather  #ClimateHoax"
1363447561571418112,Biden's climate change orders take a sledgehammer to Western state economies   https://t.co/zUtxQHbSFr   #AmericaLast #FakePresident #BeijingBiden #ClimateHoax #ChiefDivider #CriminalBiden5 #UnelectedBidenAdmin
1363304509783605249,"I think everyone recognises the fact that climate changes - always has, always will. But, man made - that’s just a hoax. #climate #ClimateHoax"
1363248066917146625,I wonder how many face jobs @JohnKerry will have in those 9 years... #GreenNewDeal #climate #ClimateAction #ClimateHoax
1363178388408524803,"Before you believe the #ClimateChange bull crap the #LimousineLiberal liars are feeding you, read through the top 2-3 articles referenced below. As you will see, the #ClimateLie or #ClimateHoax has changed every few years for decades!!!   GOOGLE --&gt; ""120 Years of Climate Scares"""
1363158976590929926,"If we can't predict the severity of a major winter storm - how can we possibly know about a ""climate catastrophe"" 9 years or even 14 months away?  Answer: We have NO idea.   #idiots #climatehoax #GreenNewDealHoax #aocsmollet #aocleavetexas"
1363122457608134662,But... but...Climate Change #ClimateHoax just like #GlobalWarmingHoax  https://t.co/wpVc9n7wVV
1363040933298794496,"OLD ENOUGH TO REMEMBER: #AlGore and #JohnKerry have been doing the “World is Going to End” for over 20 years. Now we’re to believe the World has only nine years to avoid climate catastrophe! Yeah, ok.  #EndOfTheWorld #ClimateHoax   https://t.co/nxiZOVFUXh"
1363017215822491648,"@WSJ So sorry for all the people in Texas. They are learning first hand what happens when fake green, misanthropic climate ideology trumps reality. #ClimateHoax"
1362958522678468610,"RT @ccdeditor: Biden's Climate Actions Set To Jolt Electricity Prices  https://t.co/OeE3ZqbKrp.” SO, Is @FoxNews covering up the #Texaslockdown #TexasPowerScam   @ERCOT ?  @DLoesch drops a hint, but remains mute on #Biden #Climatefraud #ClimateHoax @TuckerCarlson @marklevinshow"
1362938694072737795,Yes... But will the country - in 9 years - be burnt into a barren wasteland or will it be buried under glacial expanse of the burgeoning Ice Age? I can't keep it straight.  #climatechange #climatehoax #climate #globalwarming #climatecult #fraud #tyranny #GreatReset #OneWorldOrder
1362926941679071234,Thou shalt not engage in #climate heresy  #Orwellian #censorship #facism #climatechange #climatechangehoax #climatehoax #cult.
1362887036080857092,"@andyg00d Random?? What those three volcanoes are spewing as we speak is polluting billions of times more than we can ever pollute, what are you going to do, TAX THE VOLCANOES??          #climate #climatechange #climatehoax #auspol #climateEmergency #climatecrisis"
1362885162204160001,"Climate cooling, Global Warming, Global Crisis, Global emergency, Climate Change......The new one is #climatecrisis #climate #climatechange #climatehoax #auspol #climateEmergency"
1362884286391541761,@girlsreallyrule The only problem these alarmists have is they can't name one single place where it is unlivable because of Climate Change #climate #climatechange #climatehoax #auspol #climateEmergency
1362883168454332419,"AOC says we have 4 years, Kerry says we have 9 years, Prince Charles says we have 2 years WHICH ONE IS IT, CLOWNS?? #climate #climatechange #climatehoax #auspol #climateEmergency"
1362882776416935937,"@seanhannity Global effort?? Show me where China, India and Russia are cutting emissions #climate #climatechange #climatehoax #auspol #climateEmergency"
1362846855801937922,"Globally, China is the biggest polluter! Greens/Climate Nutbars, would do better to encourage gov’t. to rein them in! There is No climate emergency! You are being played!#ClimateHoax"
1362806478822866950,Lolol😂  Its always fun watching these climate hoaxers move the goal posts to fit their agenda at the moment.   #ClimateHoax  #ItsCalledWeather
1362791315671515144,Democratic Right to Question  📽️ :  https://t.co/7Sy4l1PhgD   ❓❔⁉️  #FriendsOfScience #Like #Share #ClimateHoax #GlobalWarming #ClimateChange #CarbonTax  #CarbonKleptomania #ClimateChangeIsReal #ClimateActionNow #GlobalCooling #GlobalWarmingisaHoax #Climate #Donate  https://t.co/NG2IGgGBrD
1362786490850308099,"Earth's magnetic field flipped 42,000 years ago, creating a climate 'disaster'  https://t.co/lZeLzEpMNb .Here is something for you wingnuts trying to force #ClimateHoax and the Co2 factor to ponder. Tax this if you can. You can't stop any of it."
1362760707184488457,Everyone remember this plus the one about NYC going to be under water years ago?! Not one climate prediction has ever come true! NOT ONE! 😡😡 #MAGA #ClimateHoax @notmuchelse
1362693657308975105,"BREAKING NEWS: Researchers have announced due to climate change emergencies, it's only going to be 10-12 years before all the current predicted dates are revised, because nothing actually happened, again...... #ClimateClowns  #climatefinance  #climatehoax  https://t.co/SvwAjCckMp"
1362606610607198211,"@WatsonSpeaking @TheRightMelissa I believe in climate change. I live in Key West &amp; our climate can change on a dime. However, weather on Earth is cyclical. Cooling &amp; warming periods are the normal pattern. Actual science shows humans contribute maybe 5% of the whole emissions package.  #ClimateHoax"
1362467456778973189,"The lies they tell, never thinking that evidence to refute their claims is available. Just more green hypocrisy exposed. If MSM isn’t talking about Covid it’s climate...both of which we have been lied to about. #EndTheLies #ClimateHoax"
1362449013371379713,Global warming? Whatever you say bub. Climate cult says cold is the new hot. 🤪 #climatehoax #greenscam #cdnpoli
1362340937121353729,@RealAdmiral @thetoyman1 @DaddyWarpig You have been conditioned to believe that ‘we’ are to blame for climate change .....the agenda to ‘combat’ CC is nearly as big a con as covid ...  Just research into how Turbines and Solar are made and how effective they are ... then look how they are disposed of..#climatehoax
1362329549371936773,I now know I'm living in the Truman Show. I just hope I don't get electrocuted when the power is beamed back to earth.....  #climate #ClimateCrisis #climatehoax  https://t.co/pXOMrMHdvG
1362223333673205761,"""An energy grid unprepared for climate change."" Wasn't the change supposed to be WARMER?  #ClimateHoax  https://t.co/y9wskTifbq"
1362198702836875268,"@AOC @RepRaskin Never, never, never.  I will continue eating beef 🥩 to save the climate. Don’t you know we need to reduce core farts 💨   #ClimateHoax"
1362141893602267136,"Hey mouthbreather, climate constantly changes, and the Sun is responsible, not man. #ClimateHoax"
1362136609395789826,"#climatehoax #climatescam #climategate #greenscam  All the climate cultists about Texad wind turbines: Texas did not ""winterize"" their turbines. All the cold countries don't have this problem. Wind turbines work just fine in Sweden.....  Meet Sweden 🤭   https://t.co/IjpOYZxeNz"
1362074834205835275,Bill Gates’s Climate Hysteria  https://t.co/ut8JKqpq0z  #ClimateCrisis #ClimateAction #FossilFuels #Texas #TexasFreeze #texaswinterstorm #ClimateHoax #JoeBiden
1361907220410114049,Anyone read this in the Herald Sun today? Melbourne Councils wanting to spend money training stormtroopers for Climate Change protesting. Lunatics running the asylum....  #ClimateCrisis #ClimateEmergency @AdamBandt #climatehoax  https://t.co/GOiwKCMBuM
1361822855248379910,People are dying down south because of alternative energy. This is what the democrats want to implement for the whole country because of the climate emergency hoax.   #climatehoax
1361811589918302209,@Nexamp Wind turbines and solar panels are unreliable and susceptible to catastrophic failure due to changes in weather. Destroying our economy on the altar of climate is stupid. #ClimateHoax
1361765715800444935,"#climatehoax #climatescam #climategate  Sun, Oceans, carbon dioxide, heat capacity, climate. It's all the there in the NASA article. So oceans are both heat AND CO2 batteries and release both slowly to atmosphere...   https://t.co/5V0zOx3wvH  Backup:   https://t.co/jzGEJlymNp"
1361702218525794305,"@gmbutts No no no but I thought we were in global WARMING, so why is Texas freezing??  Convenient when warming doesn't fit the narrative it's now changed to climate hoax...I mean change! #climatehoax  https://t.co/Xbl7S62v5l"
1361686927754354689,"There is no climate emergency? Global temperatures vary but have been at a record low during the Pleistocene and Holocene epochs today. CO2 - the blue line, is also on a downward trend at present after millions of years before present. #climatehoax  https://t.co/Vew0VZMnyE"
1361455815803219971,"Will he make other countries follow is totalitarian ideas?? You cannot walk away from fossil fuels, USA should not when other countries contribute far more to emmissions.  This 'droid' is a psychopath as are all the 'climate cult' members. #ClimateHoax #Shamdemic #Hypocrites"
1361386464370515969,"The climate change fiasco only serves the rich. Rich people will be able to afford vehicles...etc...that use alternative fuels...hybrids...etc...the rest of us...well, we'll walk or have to take public transportation and depend on a weakening power grid. #climatehoax"
1361379869960134661,"#climatescam #climatehoax #climategate  Hmm... 🤔 Forest fires down but CO2 still keeps ricing? 😳 Oooh, now I get it: this is why great #GretaThunberg defended Indian stubble burning.Burn more so that CO2 is lower.That must be it! 🤭🤭 Nah, 🌞 &amp; oceans are the movers of climate  https://t.co/6WrwZ4GGrZ"
1361206134972022790,"This is how you ""save the climate"". #ClimateHoax 👇👇👇👇👇"
1361148214800314373,"Cue Rockefeller carpetbaggers climate cult. ""Climate change"" is the cowardly retreat from ""global warming"". Record cold in Grand Solar Minimim.The #climatehoax is dead. Only an idiot would call the miracle life giver CO2, pollution. Say no to #greenscam energy. #cdnpoli #exitUN"
1361131002861522946,Oh dear....the Climate Commission’s so-called “experts” won’t like that. #nzpol #climatehoax
1361106847881711622,"#climatehoax #climatescam #climategate  From history: IPCC, the UN organization in charge of climate science, changed PEER-REVIEWED report after scientists had done their work ? 😳😳😳😳   https://t.co/CieLORFBB4"
1361002113602617354,"@Franktmcveety @tan123 And which big greenwashed eco-industrialists are waiting and salivating over all those lucrative govt contracts to install a delivery system which is not needed in the name of a climate ""crisis"" that does not exist? #FollowTheMoney. That is all this #ClimateHoax is about."
1360966927888211969,This climate change has caused thousands to be unemployed.   #ClimateHoax #BidenLied
1360944809213456387,COMMENTARY: How Norway is ahead of Canada on climate action  https://t.co/OBkcyTu0u7 .Canadians want their jobs and economy back NOT some fare feched make believe climate plan. #ClimateHoax #CovidHoax
1360363085656190978,Open Letter to Mayor Nenshi and City of Calgary Council  Link:    https://t.co/LFIG1vUxOC  #FriendsOfScience #CarbonTax #GlobalCooling #GlobalWarmingisaHoax #Climate #Donate #Like #Share #ClimateHoax #GlobalWarming #ClimateChange #CarbonTax  https://t.co/qAi2gcwiAo
1360351041418592266,#climatescam  #climatehoax  Solar minimum now. Good news: we are past the bottom of the curve now. So it can't get more worse now. Bad news: we have to wait slowly till 2025 till it's super hot again &amp; the climate cult can again tell us how CO2 is causing hot weather.🙄🙄🙄  https://t.co/kNM3X6pB57
1360273413147774981,"@mack3636 If climate change was real, why has China not faced severe punishment/restrictions! It is the biggest polluter on Earth! #ClimateHoax"
1360257044331298820,"🤔how will the climate terrorists spin this one from extreme warming to the indisputable reality of extreme freezing? Earth 🌎 has always heal itself. Idiots ruining lives is not necessary. Cleaning oceans, protecting boréals, plant trees is what ppl/ gov can do. #climateHoax"
1359955768603119616,Climate refugees? @JoeBiden executive order wants study on resettling those 'displaced' by climate change! Didn't      #obama recently buy beachfront property? Are we going to pay for that? #climateHoax   https://t.co/wxB3WY2lnL #FoxNews
1359869405866393601," https://t.co/8v2ygTC3rW “Your local television and radio stations aren’t telling the truth about climate change, says one of Canadian broadcasting’s most well-known personalities.” #ClimateHoax"
1359440825009262594,"In case weren't aware @Talkradio is mainstream media,  frequently advertising Billy Poison Jabs' new book on climate change #climatehoax @JuliaHB1 @Iromg"
1359226800442859527,"Vast amounts of money shunted from one ""philanthropic"" non-profit to another. They could do so much good with this money if they just GAVE it to the poor instead of funding a misanthropic climate agenda. Who is getting rich off of the #ClimateHoax?  https://t.co/cpTJQ6sTPa"
1359106876684857346,Why does @JoeBiden daily announce new plans to destroy America. Democrats will bankrupt &amp; destroy every single good American value while cramming down your throat it's all about climate change. #ClimateHoax #BullShit It's a $$ scam. PERIOD
1358956111307698180,"Paris Climate Accord –We’re Back Under the Thumb of Radical Environmentalists. Thanks, Joe  https://t.co/3LlV98BIQZ   #tcot #teaparty #climatehoax #globalist #economy  #climatefraud #agwhoax #lunaticLeft  #LiberalLogic #DemocratsHateAmerica @ClimateDepot #maga #LyinBiden"
1358912677930754053,@ebiker @SamvanRooy1 There’s no human induced climate change.  However there’s mass #climatehysteria.  #gladCO2isup
1358830781859176451,"Climate change? What happened to global warming? Didn't happen, did it? Why CO2? The lifeblood of the planet. Explain the cause and effect of the human produced CO2,  0.000009% of the atmosphere on global temperature. You can't? No one can. #climatehoax #cdnpoli #exitUN"
1358737992127447044,#Bullingdonboris to chair U.N. meeting on climate security. Virtual gathering of U.N. Security Council on Feb. 23 will explore how #climateHOAX impacts can disrupt peace and security..  https://t.co/PwJYr16lBH
1358550037395955712,Climate change is a cyclical part of nature. It is not man made.  #ClimateHoax #ClimateChange   https://t.co/hpUbRuS1mX
1358486314920902658,"@DonaldJTrumpJr If any of you climate dummies, that aren’t willing to read scholarly articles backed by actual science, and are interested in an investment I’ve got a bridge to sell you.   🤟🏼. #climatehoax or you can give your money to the Gates foundation. Either way"
1358485389003141121,@DonaldJTrumpJr It will be too late by the time climate nutters realized they’ve been had by their politicians.  Hahaha. It’s morally wrong to let a sucker keep their money.  #climatehoax
1358475065667575809,Bombshell Confession! #JoeBiden's #ClimateCzar Says “Breaking Americans’ Will” Is The Mission ...  https://t.co/PyTF0qyiiD #ClimateChange #GlobalWarming #ClimateHoax #ParisAgreement #USA #US #climate #klimaat #klimaatdebat  It's all a huge HOAX ....
1357805208013856771,"This has nothing to do with the climate, does it? #climatehoax #climatecult #profitablebusinessclimatelies #thunbergfraud"
1357613039554592769,"JimMaso02236687: #GretaThunberg Accidentally Posts Doc with Talking Points on India Protests, Faces Criminal Probe    https://t.co/KZztjRp0wl #GretaThunbergExposed #GretaGoToSchool #Gretathunbergexpossed #climateHOAX #globalwhining #socialism #usefulidiot #ClimateCrisis #Climate…"
1357469944795918337,"CDN. LNG is cleanest on Earth! In first year, the LNG produced in BC can reduce CO2 emissions 60-90 million tonnes!The planet needs this! Wake up climate change fools! Either shut down China’s deadly coal plants or build KeystonePipeline!#ClimateHoax#Pseudo-Greens#LiberalTraitors"
1357460927675834371,@JamesDelingpole @clim8resistance Vote Conservatives get  * Deceptive Blue Watermelons #Oligarchs * #COVID #TrojanHorse * #Technocracts #BigLie #ClimateHoax  * #ParisAgreement precursor to the  #WEF GreatReset {Foreign Govt}  in control of UK policies * £2Tr (£100bn p/yr) Climate Debt  * Stuck funding XR &amp; Greta
1357250628062490626,JimMaso02236687: Pompous Hypocrite Smug Horse Faced Douche 'Climate Czar' #JohnKerry Took Private Jet to Receive Environmental Award: 'Only Choice for Somebody Like Me'   https://t.co/IWP7jzSqwI #GlobalWarming #Globalwhining #ClimateChange #ClimateHOAX #liberallogic #LiberalHypo…
1357234076965605376,"EUROPEAN ""CLIMATE CZAR""@TimmermansEU : ""ONLYFOOLSANDHORSES"".. #climatehoax #luxurylife #taxfree #rabble #hiddenagenda #WEF #NWO #BBB #ZeGreatRezet #scumbag #garbage #environmentalfree #LeftishRoyalty #criminals #EU #BRD #CDU #ZDF @EU_Commission #WhoCares   https://t.co/cqCv6kMsOA  https://t.co/6UakNwJ6Fl"
1357143051924348929,I hear so many say follow the science. My question is point me to the scientific study that shows the Paris Accords &amp; this crap will stop climate change. I'll wait ...  #climatehoax #ClimateCrisis #ClimatePledge #ClimateActionNow #Climatechangehoax   https://t.co/28FeegKOlN
1357094501580472320,@jackfish937 @ColvardAustin @RayDenaro The reason it’s a hoax is that we don’t have enough data to prove that we really know what the climate is doing. Ask yourself what caused us leave the ice age? Was it Fred Flintsonte cars? #climatehoax
1357086312675835905,Pompous Hypocrite Smug Horse Faced Douche 'Climate Czar' #JohnKerry Took Private Jet to Receive Environmental Award: 'Only Choice for Somebody Like Me'   https://t.co/1qLs4YFozy #GlobalWarming #Globalwhining #ClimateChange #ClimateHOAX #liberallogic #LiberalHypocrisy #liberals
1357065614339108864,"Hahahaha, I guess the climate change is bullshit after all. #climatehoax"
1357021178234347520,Kampala.... why do we have snow in winter?  I’m so scared of the existential threat of the climate...lol ... I burn plastics and oils!!! Coal is my friend!! #climatechange #environment #climatehoax Al Gore @AgtThereal @Jeff23Williams
1356980341110693891,@tan123 Climate science shows that the Earth’s natural cycles are not affected by minute changes in the percentages of gases which make up small percentages of the Earth’s atmosphere. Also man does little to change them. #ClimateHoax
1356723009206296577,@DanCrenshawTX Completely unaware where electricity comes from. 🙄. Probably about 3/4 of climate activists. #climatehoax
1356481845630799879,#CLIMATEFRAUD #CLIMATEHOAX John Kerry Declares we have 9 Years to Save the Planet While Flying around in his Private Jet.  |  Private jet belonging to family of Biden 'Climate Envoy' John Kerry emitted as much carbon as THIRTY SIX cars last year  https://t.co/WILv5bxcE8
